name,agenew,count(borrower)
OKEHAMPTON,20,61
OKEHAMPTON,21,62
OKEHAMPTON,22,63
OKEHAMPTON,23,64
OKEHAMPTON,24,83
OKEHAMPTON,25,84
OKEHAMPTON,26,66
OKEHAMPTON,27,76
OKEHAMPTON,28,100
OKEHAMPTON,29,74
OKEHAMPTON,3,98
OKEHAMPTON,30,57
OKEHAMPTON,31,88
OKEHAMPTON,32,81
OKEHAMPTON,33,102
OKEHAMPTON,34,89
OKEHAMPTON,35,90
OKEHAMPTON,36,125
OKEHAMPTON,37,101
OKEHAMPTON,38,72
OKEHAMPTON,39,108
OKEHAMPTON,4,142
OKEHAMPTON,40,82
OKEHAMPTON,41,75
OKEHAMPTON,42,81
OKEHAMPTON,43,84
OKEHAMPTON,44,92
OKEHAMPTON,45,82
OKEHAMPTON,46,68
OKEHAMPTON,47,65
OKEHAMPTON,48,85
OKEHAMPTON,49,85
OKEHAMPTON,5,144
OKEHAMPTON,50,68
OKEHAMPTON,51,73
OKEHAMPTON,52,61
OKEHAMPTON,53,77
OKEHAMPTON,54,57
OKEHAMPTON,55,66
OKEHAMPTON,56,66
OKEHAMPTON,57,69
OKEHAMPTON,58,61
OKEHAMPTON,59,65
OKEHAMPTON,6,143
OKEHAMPTON,60,64
OKEHAMPTON,61,63
OKEHAMPTON,62,57
OKEHAMPTON,63,61
OKEHAMPTON,64,82
OKEHAMPTON,65,56
OKEHAMPTON,66,49
OKEHAMPTON,67,78
OKEHAMPTON,68,65
OKEHAMPTON,69,88
OKEHAMPTON,7,160
OKEHAMPTON,70,80
OKEHAMPTON,71,47
OKEHAMPTON,72,56
OKEHAMPTON,73,65
OKEHAMPTON,74,46
OKEHAMPTON,75,41
OKEHAMPTON,76,33
OKEHAMPTON,77,34
OKEHAMPTON,78,26
OKEHAMPTON,79,25
OKEHAMPTON,8,155
OKEHAMPTON,80,21
OKEHAMPTON,81,25
OKEHAMPTON,82,30
OKEHAMPTON,83,16
OKEHAMPTON,84,18
OKEHAMPTON,85,17
OKEHAMPTON,86,17
OKEHAMPTON,87,5
OKEHAMPTON,88,6
OKEHAMPTON,89,5
OKEHAMPTON,9,167
OKEHAMPTON,90,9
OKEHAMPTON,91,3
OKEHAMPTON,92,5
OKEHAMPTON,93,3
OKEHAMPTON,94,1
OKEHAMPTON,95,1
OKEHAMPTON,96,1
OTTERY ST MARY,,289
OTTERY ST MARY,0,3
OTTERY ST MARY,1,8
OTTERY ST MARY,10,60
OTTERY ST MARY,106,1
OTTERY ST MARY,11,62
OTTERY ST MARY,12,69
OTTERY ST MARY,13,55
OTTERY ST MARY,14,57
OTTERY ST MARY,15,56
OTTERY ST MARY,16,59
OTTERY ST MARY,17,30
OTTERY ST MARY,18,35
OTTERY ST MARY,19,38
OTTERY ST MARY,2,22
OTTERY ST MARY,20,32
OTTERY ST MARY,21,18
OTTERY ST MARY,22,26
OTTERY ST MARY,23,10
OTTERY ST MARY,24,15
OTTERY ST MARY,25,12
OTTERY ST MARY,26,13
OTTERY ST MARY,27,10
OTTERY ST MARY,28,17
OTTERY ST MARY,29,13
OTTERY ST MARY,3,31
OTTERY ST MARY,30,13
OTTERY ST MARY,31,12
OTTERY ST MARY,32,9
OTTERY ST MARY,33,9
OTTERY ST MARY,34,15
OTTERY ST MARY,35,20
OTTERY ST MARY,36,18
OTTERY ST MARY,37,24
OTTERY ST MARY,38,26
OTTERY ST MARY,39,20
OTTERY ST MARY,4,37
OTTERY ST MARY,40,24
OTTERY ST MARY,41,29
OTTERY ST MARY,42,41
OTTERY ST MARY,43,32
OTTERY ST MARY,44,34
OTTERY ST MARY,45,33
OTTERY ST MARY,46,22
OTTERY ST MARY,47,40
OTTERY ST MARY,48,33
OTTERY ST MARY,49,28
OTTERY ST MARY,5,55
OTTERY ST MARY,50,22
OTTERY ST MARY,51,20
OTTERY ST MARY,52,21
OTTERY ST MARY,53,23
OTTERY ST MARY,54,24
OTTERY ST MARY,55,16
OTTERY ST MARY,56,23
OTTERY ST MARY,57,27
OTTERY ST MARY,58,22
OTTERY ST MARY,59,15
OTTERY ST MARY,6,59
OTTERY ST MARY,60,18
OTTERY ST MARY,61,20
OTTERY ST MARY,62,20
OTTERY ST MARY,63,27
OTTERY ST MARY,64,16
OTTERY ST MARY,65,17
OTTERY ST MARY,66,28
OTTERY ST MARY,67,33
OTTERY ST MARY,68,29
OTTERY ST MARY,69,42
OTTERY ST MARY,7,52
OTTERY ST MARY,70,26
OTTERY ST MARY,71,17
OTTERY ST MARY,72,27
OTTERY ST MARY,73,19
OTTERY ST MARY,74,18
OTTERY ST MARY,75,11
OTTERY ST MARY,76,16
OTTERY ST MARY,77,9
OTTERY ST MARY,78,9
OTTERY ST MARY,79,8
OTTERY ST MARY,8,80
OTTERY ST MARY,80,12
OTTERY ST MARY,81,11
OTTERY ST MARY,82,6
OTTERY ST MARY,83,7
OTTERY ST MARY,84,4
OTTERY ST MARY,85,7
OTTERY ST MARY,86,7
OTTERY ST MARY,87,8
OTTERY ST MARY,88,4
OTTERY ST MARY,89,1
OTTERY ST MARY,9,87
OTTERY ST MARY,90,2
OTTERY ST MARY,91,1
OTTERY ST MARY,92,2
OTTERY ST MARY,94,2
OTTERY ST MARY,97,1
OTTERY ST MARY,99,1
PINHOE,,106
PINHOE,0,7
PINHOE,1,11
PINHOE,10,33
PINHOE,11,37
PINHOE,116,1
PINHOE,12,35
PINHOE,13,35
PINHOE,14,22
PINHOE,15,29
PINHOE,16,25
PINHOE,17,13
PINHOE,18,22
PINHOE,19,10
PINHOE,2,14
PINHOE,20,7
PINHOE,21,11
PINHOE,22,6
PINHOE,23,3
PINHOE,24,2
PINHOE,25,6
PINHOE,26,8
PINHOE,27,8
PINHOE,28,16
PINHOE,29,7
PINHOE,3,22
PINHOE,30,12
PINHOE,31,22
PINHOE,32,14
PINHOE,33,11
PINHOE,34,11
PINHOE,35,10
PINHOE,36,15
PINHOE,37,24
PINHOE,38,14
PINHOE,39,13
PINHOE,4,28
PINHOE,40,15
PINHOE,41,16
PINHOE,42,18
PINHOE,43,19
PINHOE,44,15
PINHOE,45,20
PINHOE,46,12
PINHOE,47,12
PINHOE,48,10
PINHOE,49,16
PINHOE,5,41
PINHOE,50,7
PINHOE,51,6
PINHOE,52,14
PINHOE,53,6
PINHOE,54,9
PINHOE,55,15
PINHOE,56,3
PINHOE,57,7
PINHOE,58,5
PINHOE,59,8
PINHOE,6,29
PINHOE,60,7
PINHOE,61,14
PINHOE,62,14
PINHOE,63,5
PINHOE,64,10
PINHOE,65,10
PINHOE,66,10
PINHOE,67,9
PINHOE,68,5
PINHOE,69,8
PINHOE,7,34
PINHOE,70,14
PINHOE,71,12
PINHOE,72,13
PINHOE,73,2
PINHOE,74,4
PINHOE,75,10
PINHOE,76,7
PINHOE,77,6
PINHOE,78,15
PINHOE,79,9
PINHOE,8,41
PINHOE,80,8
PINHOE,81,5
PINHOE,82,9
PINHOE,83,5
PINHOE,84,5
PINHOE,85,8
PINHOE,86,4
PINHOE,87,1
PINHOE,88,6
PINHOE,89,3
PINHOE,9,43
PINHOE,90,1
PINHOE,91,1
PINHOE,92,1
PINHOE,93,1
PINHOE,96,1
PRINCETOWN,,30
PRINCETOWN,10,14
PRINCETOWN,11,9
PRINCETOWN,115,1
PRINCETOWN,116,1
PRINCETOWN,12,14
PRINCETOWN,13,11
PRINCETOWN,14,12
PRINCETOWN,15,2
PRINCETOWN,16,11
PRINCETOWN,17,6
PRINCETOWN,18,8
PRINCETOWN,19,4
PRINCETOWN,2,3
PRINCETOWN,20,5
PRINCETOWN,21,2
PRINCETOWN,22,4
PRINCETOWN,25,2
PRINCETOWN,27,3
PRINCETOWN,28,5
PRINCETOWN,29,1
PRINCETOWN,3,3
PRINCETOWN,30,2
PRINCETOWN,31,3
PRINCETOWN,32,6
PRINCETOWN,33,3
PRINCETOWN,34,3
PRINCETOWN,35,4
PRINCETOWN,36,5
PRINCETOWN,37,2
PRINCETOWN,38,5
PRINCETOWN,39,9
PRINCETOWN,4,5
PRINCETOWN,40,5
PRINCETOWN,41,4
PRINCETOWN,42,7
PRINCETOWN,43,1
PRINCETOWN,44,6
PRINCETOWN,45,3
PRINCETOWN,46,5
PRINCETOWN,47,4
PRINCETOWN,48,3
PRINCETOWN,49,3
PRINCETOWN,5,10
PRINCETOWN,50,4
PRINCETOWN,51,2
PRINCETOWN,52,2
PRINCETOWN,53,4
PRINCETOWN,54,6
PRINCETOWN,55,5
PRINCETOWN,56,1
PRINCETOWN,57,1
PRINCETOWN,59,6
PRINCETOWN,6,10
PRINCETOWN,60,5
PRINCETOWN,61,3
PRINCETOWN,62,5
PRINCETOWN,63,5
PRINCETOWN,64,3
PRINCETOWN,65,3
PRINCETOWN,66,1
PRINCETOWN,67,4
PRINCETOWN,68,5
PRINCETOWN,69,2
PRINCETOWN,7,12
PRINCETOWN,71,1
PRINCETOWN,73,1
PRINCETOWN,74,2
PRINCETOWN,76,1
PRINCETOWN,77,1
PRINCETOWN,8,11
PRINCETOWN,86,1
PRINCETOWN,9,8
RAILWAY STUDIES COLLECTION,,8
REQUEST TEAM,,421
REQUEST TEAM,57,1
SALCOMBE,,54
SALCOMBE,1,1
SALCOMBE,10,5
SALCOMBE,11,6
SALCOMBE,12,8
SALCOMBE,13,6
SALCOMBE,14,5
SALCOMBE,15,2
SALCOMBE,16,6
SALCOMBE,17,7
SALCOMBE,18,5
SALCOMBE,19,1
SALCOMBE,2,2
SALCOMBE,20,4
SALCOMBE,21,2
SALCOMBE,22,2
SALCOMBE,23,1
SALCOMBE,25,5
SALCOMBE,26,4
SALCOMBE,28,5
SALCOMBE,29,2
SALCOMBE,3,2
SALCOMBE,30,3
SALCOMBE,32,2
SALCOMBE,33,3
SALCOMBE,34,4
SALCOMBE,35,3
SALCOMBE,36,5
SALCOMBE,37,3
SALCOMBE,38,5
SALCOMBE,39,4
SALCOMBE,4,5
SALCOMBE,40,5
SALCOMBE,41,5
SALCOMBE,42,4
SALCOMBE,43,6
SALCOMBE,44,10
SALCOMBE,45,3
SALCOMBE,46,6
SALCOMBE,47,4
SALCOMBE,48,2
SALCOMBE,49,7
SALCOMBE,5,4
SALCOMBE,50,3
SALCOMBE,51,3
SALCOMBE,52,6
SALCOMBE,53,6
SALCOMBE,54,7
SALCOMBE,55,4
SALCOMBE,56,9
SALCOMBE,57,2
SALCOMBE,58,4
SALCOMBE,59,6
SALCOMBE,6,7
SALCOMBE,60,11
SALCOMBE,61,3
SALCOMBE,62,4
SALCOMBE,63,8
SALCOMBE,64,4
SALCOMBE,65,6
SALCOMBE,66,7
SALCOMBE,67,5
SALCOMBE,68,10
SALCOMBE,69,16
SALCOMBE,7,8
SALCOMBE,70,10
SALCOMBE,71,6
SALCOMBE,72,11
SALCOMBE,73,9
SALCOMBE,74,3
SALCOMBE,75,2
SALCOMBE,76,7
SALCOMBE,77,2
SALCOMBE,78,3
SALCOMBE,79,1
SALCOMBE,8,7
SALCOMBE,80,2
SALCOMBE,81,3
SALCOMBE,82,2
SALCOMBE,83,3
SALCOMBE,84,2
SALCOMBE,85,5
SALCOMBE,88,1
SALCOMBE,89,2
SALCOMBE,9,9
SALCOMBE,92,1
SALCOMBE,93,1
SALCOMBE,95,2
SEATON,,785
SEATON,0,3
SEATON,1,15
SEATON,10,64
SEATON,104,1
SEATON,106,1
SEATON,11,66
SEATON,116,1
SEATON,12,68
SEATON,13,73
SEATON,14,57
SEATON,15,54
SEATON,16,49
SEATON,17,47
SEATON,18,63
SEATON,19,51
SEATON,2,20
SEATON,20,52
SEATON,21,47
SEATON,22,51
SEATON,23,40
SEATON,24,43
SEATON,25,40
SEATON,26,45
SEATON,27,39
SEATON,28,53
SEATON,29,33
SEATON,3,27
SEATON,30,34
SEATON,31,27
SEATON,32,43
SEATON,33,30
SEATON,34,50
SEATON,35,38
SEATON,36,46
SEATON,37,42
SEATON,38,42
SEATON,39,30
SEATON,4,50
SEATON,40,50
SEATON,41,45
SEATON,42,56
SEATON,43,48
SEATON,44,48
SEATON,45,49
SEATON,46,50
SEATON,47,51
SEATON,48,43
SEATON,49,51
SEATON,5,60
SEATON,50,42
SEATON,51,49
SEATON,52,45
SEATON,53,56
SEATON,54,49
SEATON,55,51
SEATON,56,50
SEATON,57,49
SEATON,58,48
SEATON,59,50
SEATON,6,67
SEATON,60,59
SEATON,61,53
SEATON,62,64
SEATON,63,79
SEATON,64,77
SEATON,65,66
SEATON,66,79
SEATON,67,81
SEATON,68,97
SEATON,69,84
SEATON,7,53
SEATON,70,101
SEATON,71,66
SEATON,72,66
SEATON,73,62
SEATON,74,59
SEATON,75,47
SEATON,76,66
SEATON,77,37
SEATON,78,44
SEATON,79,39
SEATON,8,77
SEATON,80,36
SEATON,81,29
SEATON,82,20
SEATON,83,19
SEATON,84,22
SEATON,85,20
SEATON,86,16
SEATON,87,16
SEATON,88,10
SEATON,89,8
SEATON,9,59
SEATON,90,8
SEATON,91,2
SEATON,92,6
SEATON,93,2
SEATON,94,4
SEATON,95,3
SEATON,96,3
SEATON,99,1
SIDMOUTH,,1192
SIDMOUTH,0,4
SIDMOUTH,1,32
SIDMOUTH,10,107
SIDMOUTH,100,3
SIDMOUTH,102,1
SIDMOUTH,11,116
SIDMOUTH,112,1
SIDMOUTH,116,2
SIDMOUTH,12,92
SIDMOUTH,13,102
SIDMOUTH,14,59
SIDMOUTH,15,65
SIDMOUTH,16,81
SIDMOUTH,17,49
SIDMOUTH,18,64
SIDMOUTH,19,66
SIDMOUTH,2,42
SIDMOUTH,20,69
SIDMOUTH,21,50
SIDMOUTH,22,56
SIDMOUTH,23,53
SIDMOUTH,24,68
SIDMOUTH,25,58
SIDMOUTH,26,76
SIDMOUTH,27,54
SIDMOUTH,28,101
SIDMOUTH,29,58
SIDMOUTH,3,69
SIDMOUTH,30,74
SIDMOUTH,31,45
SIDMOUTH,32,53
SIDMOUTH,33,47
SIDMOUTH,34,65
SIDMOUTH,35,51
SIDMOUTH,36,63
SIDMOUTH,37,60
SIDMOUTH,38,66
SIDMOUTH,39,55
SIDMOUTH,4,67
SIDMOUTH,40,78
SIDMOUTH,41,47
SIDMOUTH,42,57
SIDMOUTH,43,64
SIDMOUTH,44,60
SIDMOUTH,45,70
SIDMOUTH,46,64
SIDMOUTH,47,67
SIDMOUTH,48,66
SIDMOUTH,49,53
SIDMOUTH,5,84
SIDMOUTH,50,65
SIDMOUTH,51,78
SIDMOUTH,52,70
SIDMOUTH,53,70
SIDMOUTH,54,62
SIDMOUTH,55,85
SIDMOUTH,56,67
SIDMOUTH,57,71
SIDMOUTH,58,88
SIDMOUTH,59,78
SIDMOUTH,6,90
SIDMOUTH,60,91
SIDMOUTH,61,83
SIDMOUTH,62,99
SIDMOUTH,63,119
SIDMOUTH,64,113
SIDMOUTH,65,118
SIDMOUTH,66,145
SIDMOUTH,67,130
SIDMOUTH,68,135
SIDMOUTH,69,159
SIDMOUTH,7,83
SIDMOUTH,70,123
SIDMOUTH,71,96
SIDMOUTH,72,124
SIDMOUTH,73,117
SIDMOUTH,74,87
SIDMOUTH,75,89
SIDMOUTH,76,78
SIDMOUTH,77,84
SIDMOUTH,78,87
SIDMOUTH,79,67
SIDMOUTH,8,96
SIDMOUTH,80,68
SIDMOUTH,81,65
SIDMOUTH,82,48
SIDMOUTH,83,54
SIDMOUTH,84,47
SIDMOUTH,85,48
SIDMOUTH,86,41
SIDMOUTH,87,38
SIDMOUTH,88,25
SIDMOUTH,89,28
SIDMOUTH,9,88
SIDMOUTH,90,22
SIDMOUTH,91,18
SIDMOUTH,92,9
SIDMOUTH,93,9
SIDMOUTH,94,15
SIDMOUTH,95,11
SIDMOUTH,96,6
SIDMOUTH,97,4
SIDMOUTH,98,1
SOUTH MOLTON,,201
SOUTH MOLTON,0,3
SOUTH MOLTON,1,21
SOUTH MOLTON,10,106
SOUTH MOLTON,102,1
SOUTH MOLTON,11,101
SOUTH MOLTON,112,1
SOUTH MOLTON,113,1
SOUTH MOLTON,116,2
SOUTH MOLTON,12,102
SOUTH MOLTON,13,84
SOUTH MOLTON,14,57
SOUTH MOLTON,15,66
SOUTH MOLTON,16,42
SOUTH MOLTON,17,77
SOUTH MOLTON,18,51
SOUTH MOLTON,19,45
SOUTH MOLTON,2,40
SOUTH MOLTON,20,48
SOUTH MOLTON,21,42
SOUTH MOLTON,22,55
SOUTH MOLTON,23,53
SOUTH MOLTON,24,58
SOUTH MOLTON,25,42
SOUTH MOLTON,26,42
SOUTH MOLTON,27,67
SOUTH MOLTON,28,152
SOUTH MOLTON,29,38
SOUTH MOLTON,3,54
SOUTH MOLTON,30,44
SOUTH MOLTON,31,60
SOUTH MOLTON,32,45
SOUTH MOLTON,33,44
SOUTH MOLTON,34,47
SOUTH MOLTON,35,56
SOUTH MOLTON,36,71
SOUTH MOLTON,37,52
SOUTH MOLTON,38,31
SOUTH MOLTON,39,42
SOUTH MOLTON,4,82
SOUTH MOLTON,40,53
SOUTH MOLTON,41,47
SOUTH MOLTON,42,50
SOUTH MOLTON,43,41
SOUTH MOLTON,44,59
SOUTH MOLTON,45,51
SOUTH MOLTON,46,48
SOUTH MOLTON,47,61
SOUTH MOLTON,48,50
SOUTH MOLTON,49,39
SOUTH MOLTON,5,85
SOUTH MOLTON,50,58
SOUTH MOLTON,51,52
SOUTH MOLTON,52,41
SOUTH MOLTON,53,50
SOUTH MOLTON,54,51
SOUTH MOLTON,55,33
SOUTH MOLTON,56,41
SOUTH MOLTON,57,37
SOUTH MOLTON,58,38
SOUTH MOLTON,59,37
SOUTH MOLTON,6,77
SOUTH MOLTON,60,40
SOUTH MOLTON,61,48
SOUTH MOLTON,62,37
SOUTH MOLTON,63,39
SOUTH MOLTON,64,41
SOUTH MOLTON,65,42
SOUTH MOLTON,66,47
SOUTH MOLTON,67,48
SOUTH MOLTON,68,55
SOUTH MOLTON,69,55
SOUTH MOLTON,7,96
SOUTH MOLTON,70,54
SOUTH MOLTON,71,48
SOUTH MOLTON,72,47
SOUTH MOLTON,73,41
SOUTH MOLTON,74,29
SOUTH MOLTON,75,21
SOUTH MOLTON,76,35
SOUTH MOLTON,77,29
SOUTH MOLTON,78,25
SOUTH MOLTON,79,28
SOUTH MOLTON,8,91
SOUTH MOLTON,80,16
SOUTH MOLTON,81,22
SOUTH MOLTON,82,10
SOUTH MOLTON,83,13
SOUTH MOLTON,84,17
SOUTH MOLTON,85,14
SOUTH MOLTON,86,15
SOUTH MOLTON,87,9
SOUTH MOLTON,88,9
SOUTH MOLTON,89,5
SOUTH MOLTON,9,85
SOUTH MOLTON,90,12
SOUTH MOLTON,91,5
SOUTH MOLTON,92,6
SOUTH MOLTON,93,2
SOUTH MOLTON,94,3
SOUTH MOLTON,95,2
SOUTH MOLTON,96,1
SOUTH MOLTON,98,2
SOUTH MOLTON,99,1
ST THOMAS,,476
ST THOMAS,0,16
ST THOMAS,1,28
ST THOMAS,10,161
ST THOMAS,100,1
ST THOMAS,11,160
ST THOMAS,112,1
ST THOMAS,115,3
ST THOMAS,116,3
ST THOMAS,12,167
ST THOMAS,13,133
ST THOMAS,14,117
ST THOMAS,15,112
ST THOMAS,16,75
ST THOMAS,17,69
ST THOMAS,18,72
ST THOMAS,19,55
ST THOMAS,2,64
ST THOMAS,20,54
ST THOMAS,21,60
ST THOMAS,22,66
ST THOMAS,23,69
ST THOMAS,24,68
ST THOMAS,25,63
ST THOMAS,26,78
ST THOMAS,27,101
ST THOMAS,28,111
ST THOMAS,29,100
ST THOMAS,3,93
ST THOMAS,30,107
ST THOMAS,31,103
ST THOMAS,32,117
ST THOMAS,33,99
ST THOMAS,34,104
ST THOMAS,35,117
ST THOMAS,36,101
ST THOMAS,37,118
ST THOMAS,38,103
ST THOMAS,39,92
ST THOMAS,4,107
ST THOMAS,40,101
ST THOMAS,41,95
ST THOMAS,42,95
ST THOMAS,43,82
ST THOMAS,44,71
ST THOMAS,45,86
ST THOMAS,46,71
ST THOMAS,47,75
ST THOMAS,48,69
ST THOMAS,49,53
ST THOMAS,5,111
ST THOMAS,50,58
ST THOMAS,51,58
ST THOMAS,52,42
ST THOMAS,53,65
ST THOMAS,54,46
ST THOMAS,55,28
ST THOMAS,56,42
ST THOMAS,57,45
ST THOMAS,58,36
ST THOMAS,59,36
ST THOMAS,6,118
ST THOMAS,60,42
ST THOMAS,61,40
ST THOMAS,62,41
ST THOMAS,63,33
ST THOMAS,64,43
ST THOMAS,65,54
ST THOMAS,66,46
ST THOMAS,67,36
ST THOMAS,68,51
ST THOMAS,69,51
ST THOMAS,7,130
ST THOMAS,70,49
ST THOMAS,71,38
ST THOMAS,72,46
ST THOMAS,73,29
ST THOMAS,74,34
ST THOMAS,75,36
ST THOMAS,76,30
ST THOMAS,77,30
ST THOMAS,78,22
ST THOMAS,79,20
ST THOMAS,8,144
ST THOMAS,80,23
ST THOMAS,81,18
ST THOMAS,82,20
ST THOMAS,83,17
ST THOMAS,84,13
ST THOMAS,85,16
ST THOMAS,86,10
ST THOMAS,87,8
ST THOMAS,88,17
ST THOMAS,89,3
ST THOMAS,9,137
ST THOMAS,90,3
ST THOMAS,91,6
ST THOMAS,92,6
ST THOMAS,93,4
ST THOMAS,94,1
ST THOMAS,95,2
ST THOMAS,96,1
ST THOMAS,97,2
ST THOMAS,99,2
STOKE FLEMING,,35
STOKE FLEMING,10,4
STOKE FLEMING,11,4
STOKE FLEMING,12,4
STOKE FLEMING,13,7
STOKE FLEMING,14,5
STOKE FLEMING,15,1
STOKE FLEMING,16,4
STOKE FLEMING,17,2
STOKE FLEMING,18,2
STOKE FLEMING,19,5
STOKE FLEMING,2,1
STOKE FLEMING,20,5
STOKE FLEMING,21,4
STOKE FLEMING,22,3
STOKE FLEMING,23,3
STOKE FLEMING,24,3
STOKE FLEMING,25,1
STOKE FLEMING,26,2
STOKE FLEMING,27,1
STOKE FLEMING,29,1
STOKE FLEMING,3,1
STOKE FLEMING,30,2
STOKE FLEMING,33,2
STOKE FLEMING,36,2
STOKE FLEMING,37,1
STOKE FLEMING,38,1
STOKE FLEMING,39,1
STOKE FLEMING,4,2
STOKE FLEMING,40,1
STOKE FLEMING,42,1
STOKE FLEMING,43,3
STOKE FLEMING,44,1
STOKE FLEMING,45,4
STOKE FLEMING,46,2
STOKE FLEMING,47,2
STOKE FLEMING,48,6
STOKE FLEMING,49,2
STOKE FLEMING,5,2
STOKE FLEMING,50,1
STOKE FLEMING,51,4
STOKE FLEMING,52,3
STOKE FLEMING,54,3
STOKE FLEMING,55,5
STOKE FLEMING,56,4
STOKE FLEMING,57,2
STOKE FLEMING,58,4
STOKE FLEMING,59,2
STOKE FLEMING,6,2
STOKE FLEMING,60,1
STOKE FLEMING,61,1
STOKE FLEMING,62,1
STOKE FLEMING,63,5
STOKE FLEMING,64,5
STOKE FLEMING,65,4
STOKE FLEMING,66,4
STOKE FLEMING,67,8
STOKE FLEMING,68,6
STOKE FLEMING,69,4
STOKE FLEMING,7,1
STOKE FLEMING,70,6
STOKE FLEMING,71,5
STOKE FLEMING,72,7
STOKE FLEMING,73,3
STOKE FLEMING,74,6
STOKE FLEMING,75,3
STOKE FLEMING,76,5
STOKE FLEMING,77,5
STOKE FLEMING,78,9
STOKE FLEMING,79,6
STOKE FLEMING,8,4
STOKE FLEMING,80,3
STOKE FLEMING,81,3
STOKE FLEMING,82,5
STOKE FLEMING,83,4
STOKE FLEMING,84,8
STOKE FLEMING,85,5
STOKE FLEMING,86,3
STOKE FLEMING,87,1
STOKE FLEMING,88,1
STOKE FLEMING,9,6
SYSTEMS MANAGER,,21
SYSTEMS MANAGER,14,1
SYSTEMS MANAGER,17,1
SYSTEMS MANAGER,28,1
SYSTEMS MANAGER,55,1
SYSTEMS MANAGER,56,1
SYSTEMS MANAGER,57,4
SYSTEMS MANAGER,60,1
SYSTEMS MANAGER,61,1
SYSTEMS MANAGER,86,1
TAVISTOCK,,982
TAVISTOCK,0,27
TAVISTOCK,1,57
TAVISTOCK,10,239
TAVISTOCK,100,3
TAVISTOCK,101,2
TAVISTOCK,105,1
TAVISTOCK,11,205
TAVISTOCK,113,3
TAVISTOCK,114,2
TAVISTOCK,115,2
TAVISTOCK,116,2
TAVISTOCK,12,215
TAVISTOCK,13,214
TAVISTOCK,14,167
TAVISTOCK,15,167
TAVISTOCK,16,128
TAVISTOCK,17,142
TAVISTOCK,18,154
TAVISTOCK,19,149
TAVISTOCK,2,98
TAVISTOCK,20,142
TAVISTOCK,21,134
TAVISTOCK,22,137
TAVISTOCK,23,103
TAVISTOCK,24,107
TAVISTOCK,25,109
TAVISTOCK,26,117
TAVISTOCK,27,108
TAVISTOCK,28,163
TAVISTOCK,29,116
TAVISTOCK,3,121
TAVISTOCK,30,125
TAVISTOCK,31,111
TAVISTOCK,32,112
TAVISTOCK,33,115
TAVISTOCK,34,100
TAVISTOCK,35,123
TAVISTOCK,36,131
TAVISTOCK,37,129
TAVISTOCK,38,132
TAVISTOCK,39,105
TAVISTOCK,4,141
TAVISTOCK,40,119
TAVISTOCK,41,128
TAVISTOCK,42,148
TAVISTOCK,43,138
TAVISTOCK,44,153
TAVISTOCK,45,151
TAVISTOCK,46,152
TAVISTOCK,47,134
TAVISTOCK,48,125
TAVISTOCK,49,132
TAVISTOCK,5,194
TAVISTOCK,50,139
TAVISTOCK,51,145
TAVISTOCK,52,138
TAVISTOCK,53,119
TAVISTOCK,54,121
TAVISTOCK,55,132
TAVISTOCK,56,167
TAVISTOCK,57,110
TAVISTOCK,58,134
TAVISTOCK,59,107
TAVISTOCK,6,212
TAVISTOCK,60,108
TAVISTOCK,61,140
TAVISTOCK,62,145
TAVISTOCK,63,132
TAVISTOCK,64,127
TAVISTOCK,65,140
TAVISTOCK,66,158
TAVISTOCK,67,137
TAVISTOCK,68,153
TAVISTOCK,69,157
TAVISTOCK,7,236
TAVISTOCK,70,161
TAVISTOCK,71,118
TAVISTOCK,72,146
TAVISTOCK,73,93
TAVISTOCK,74,99
TAVISTOCK,75,84
TAVISTOCK,76,118
TAVISTOCK,77,76
TAVISTOCK,78,65
TAVISTOCK,79,51
TAVISTOCK,8,224
TAVISTOCK,80,52
TAVISTOCK,81,58
TAVISTOCK,82,41
TAVISTOCK,83,45
TAVISTOCK,84,38
TAVISTOCK,85,34
TAVISTOCK,86,26
TAVISTOCK,87,30
TAVISTOCK,88,18
TAVISTOCK,89,16
TAVISTOCK,9,257
TAVISTOCK,90,15
TAVISTOCK,91,20
TAVISTOCK,92,9
TAVISTOCK,93,7
TAVISTOCK,94,8
TAVISTOCK,95,5
TAVISTOCK,96,4
TAVISTOCK,97,2
TAVISTOCK,98,5
TAVISTOCK,99,1
TEIGNMOUTH,,642
TEIGNMOUTH,0,6
TEIGNMOUTH,1,34
TEIGNMOUTH,10,143
TEIGNMOUTH,101,1
TEIGNMOUTH,11,123
TEIGNMOUTH,116,3
TEIGNMOUTH,12,103
TEIGNMOUTH,13,98
TEIGNMOUTH,14,105
TEIGNMOUTH,15,73
TEIGNMOUTH,16,53
TEIGNMOUTH,17,70
TEIGNMOUTH,18,67
TEIGNMOUTH,19,62
TEIGNMOUTH,2,47
TEIGNMOUTH,20,76
TEIGNMOUTH,21,64
TEIGNMOUTH,22,80
TEIGNMOUTH,23,72
TEIGNMOUTH,24,84
TEIGNMOUTH,25,63
TEIGNMOUTH,26,88
TEIGNMOUTH,27,67
TEIGNMOUTH,28,159
TEIGNMOUTH,29,71
TEIGNMOUTH,3,86
TEIGNMOUTH,30,85
TEIGNMOUTH,31,85
TEIGNMOUTH,32,86
TEIGNMOUTH,33,81
TEIGNMOUTH,34,80
TEIGNMOUTH,35,70
TEIGNMOUTH,36,96
TEIGNMOUTH,37,82
TEIGNMOUTH,38,75
